PERIOD,cl_id,MCC,channel_type,currency,TRDATETIME,amount,trx_category,target_flag,target_sum,trx_category_mul,is_weekend,mday,wday,year,ymonth,mcc_group,amount_log,channel_type_type0,channel_type_type1,channel_type_type2,channel_type_type3,channel_type_type4,channel_type_type5,trx_category_BACK_TRX,trx_category_C2C_IN,trx_category_C2C_OUT,trx_category_CASH_ADV,trx_category_CAT,trx_category_DEPOSIT,trx_category_POS,trx_category_WD_ATM_OTHER,trx_category_WD_ATM_PARTNER,trx_category_WD_ATM_ROS
01/03/2017,6462,5411,type1,810,2017-03-29 00:00:00,33.1,POS,0,0.0,-1,False,29,2,2017,3,17.0,1.5198279937757189,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,5211,5411,type1,810,2017-04-22 00:00:00,941.13,POS,0,0.0,-1,True,22,5,2017,4,17.0,2.973649617458208,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,329,5977,type2,810,2017-06-03 00:00:00,449.0,POS,1,160876.53,-1,True,3,5,2017,6,15.0,2.6522463410033232,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,1553,5814,type2,810,2017-03-21 00:00:00,254.0,POS,1,293980.95,-1,False,21,1,2017,3,15.0,2.404833716619938,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,700,5814,type2,810,2017-06-30 00:00:00,406.0,POS,1,243817.57,-1,True,30,4,2017,6,15.0,2.6085260335771943,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,3039,5921,type2,810,2017-08-05 00:00:00,1375.0,POS,1,5234.09,-1,True,5,5,2017,8,15.0,3.1383026981662816,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,9762,5499,type1,810,2017-01-13 00:00:00,169.0,POS,0,0.0,-1,True,13,4,2017,1,17.0,2.2278867046136734,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,8801,5814,type1,810,2016-11-21 00:00:00,79.0,POS,0,0.0,-1,False,21,0,2016,11,15.0,1.8976270912904414,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,5454,5411,type1,810,2017-06-19 00:00:00,155.0,POS,1,300103.79,-1,False,19,0,2017,6,17.0,2.1903316981702914,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,1065,6011,type2,810,2017-06-26 00:00:00,2000.0,WD_ATM_OTHER,1,90597.55,-1,False,26,0,2017,6,11.0,3.3010299956639813,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
01/02/2017,7374,5411,type1,810,2017-02-19 00:00:00,1644.43,POS,1,33344.63,-1,False,19,-1,2017,2,17.0,3.216015391190051,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,5872,4812,type1,810,2017-02-28 00:00:00,4435.0,POS,0,0.0,-1,False,28,1,2017,2,5.0,3.646893624167745,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,1142,4812,type2,810,2017-08-02 00:00:00,699.0,POS,1,110501.61,-1,False,2,2,2017,8,5.0,2.8444771757456815,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,8987,5411,type1,810,2017-02-28 00:00:00,5704.35,POS,1,54761.72,-1,False,28,1,2017,2,17.0,3.756206164530585,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,3945,5411,type1,810,2017-06-09 00:00:00,1550.83,POS,1,364708.63,-1,True,9,4,2017,6,17.0,3.190564193617374,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,2208,5812,type2,810,2017-09-08 00:00:00,190.0,POS,1,970437.02,-1,True,8,4,2017,9,15.0,2.278753600952829,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,2735,5411,type2,810,2017-01-19 00:00:00,1393.0,POS,1,345103.9,-1,False,19,3,2017,1,17.0,3.1439511164239633,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,5001,5945,type1,810,2017-05-08 00:00:00,2272.9,POS,1,6874.5,-1,False,8,0,2017,5,15.0,3.3565803286402582,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,7392,5411,type1,810,2016-12-31 00:00:00,1424.0,POS,0,0.0,-1,True,31,5,2016,12,17.0,3.1535099893008374,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,691,5977,type2,810,2017-08-08 00:00:00,3758.0,POS,0,0.0,-1,False,8,1,2017,8,15.0,3.5749567757645067,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,3552,5411,type1,810,2017-04-05 00:00:00,124.0,POS,0,0.0,-1,False,5,2,2017,4,17.0,2.093421685162235,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,7235,5912,type1,810,2017-07-19 00:00:00,749.0,POS,0,0.0,-1,False,19,2,2017,7,15.0,2.8744818176994666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,6070,6011,type1,810,2017-08-14 08:08:26,1000.0,DEPOSIT,0,0.0,1,False,14,0,2017,8,11.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01/10/2016,5398,5411,type1,810,2016-10-24 00:00:00,618.0,POS,1,600000.33,-1,False,24,0,2016,10,17.0,2.790988475088816,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,2168,6011,type2,810,2016-12-29 00:00:00,9000.0,WD_ATM_OTHER,1,91077.0,-1,False,29,3,2016,12,11.0,3.9542425094393248,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
01/01/2017,2201,5411,type2,810,2017-01-24 00:00:00,7.3,POS,1,134039.35,-1,False,24,1,2017,1,17.0,0.8633228601204559,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,5847,8043,type1,810,2017-04-09 00:00:00,930.0,POS,0,0.0,-1,False,9,-1,2017,4,13.0,2.9684829485539352,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,10,5999,type0,810,2017-08-08 04:34:18,50.0,POS,0,0.0,-1,False,8,1,2017,8,15.0,1.6989700043360187,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,6250,7997,type1,810,2016-12-23 00:00:00,105.0,POS,0,0.0,-1,True,23,4,2016,12,14.0,2.0211892990699383,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,54,5541,type5,810,2017-05-02 00:00:00,2180.0,POS,0,0.0,-1,False,2,1,2017,5,1.0,3.3384564936046046,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
01/09/2017,2128,4111,type2,810,2017-09-12 00:00:00,45.0,POS,1,427164.96,-1,False,12,1,2017,9,18.0,1.6532125137753437,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,1944,4900,type2,810,2017-06-22 00:00:00,53.8,POS,1,266985.65,-1,False,22,3,2017,6,5.0,1.730782275666389,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2017,5590,6011,type1,810,2017-11-24 20:10:56,5000.0,DEPOSIT,1,152.0,1,True,24,4,2017,11,11.0,3.6989700043360187,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01/11/2017,1620,5499,type2,810,2017-11-04 00:00:00,409.0,POS,1,215898.08,-1,True,4,5,2017,11,17.0,2.611723308007342,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,6539,5541,type1,810,2017-07-16 00:00:00,2725.96,POS,0,0.0,-1,False,16,-1,2017,7,1.0,3.4355194788256065,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/10/2016,9841,5814,type1,810,2016-10-22 00:00:00,347.0,POS,1,4019.04,-1,True,22,5,2016,10,15.0,2.5403294747908736,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,8231,5814,type1,810,2017-06-25 00:00:00,340.0,POS,1,17074.31,-1,False,25,-1,2017,6,15.0,2.531478917042255,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,2078,5812,type2,410,2016-11-12 00:00:00,29000.0,POS,1,9600.0,-1,True,12,5,2016,11,15.0,4.462397997898956,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,2193,5812,type2,810,2017-08-17 00:00:00,36.95,POS,1,14926.68,-1,False,17,3,2017,8,15.0,1.5676144427308445,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,6293,5541,type1,810,2016-12-17 00:00:00,2320.0,POS,1,606781.53,-1,True,17,5,2016,12,1.0,3.3654879848909,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,5355,5499,type1,810,2017-07-27 00:00:00,178.0,POS,1,179788.79,-1,False,27,3,2017,7,17.0,2.250420002308894,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,7979,5411,type1,810,2017-02-14 00:00:00,1026.0,POS,1,53745.02,-1,False,14,1,2017,2,17.0,3.0111473607757975,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,9066,5411,type1,810,2017-03-09 00:00:00,2853.0,POS,1,53750.93,-1,False,9,3,2017,3,17.0,3.4553017716570764,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,9960,5712,type1,810,2016-11-12 00:00:00,2007.0,POS,1,1434.0,-1,True,12,5,2016,11,15.0,3.3025473724874854,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2017,3268,5699,type2,810,2017-11-02 00:00:00,698.0,POS,1,14141.49,-1,False,2,3,2017,11,8.0,2.843855422623161,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,1552,4112,type2,810,2017-03-31 00:00:00,3603.9,POS,1,13000.33,-1,True,31,4,2017,3,18.0,3.5567727317935076,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,6055,5411,type1,810,2017-02-01 00:00:00,324.0,POS,1,806673.56,-1,False,1,2,2017,2,17.0,2.510545010206612,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,4511,5411,type1,810,2017-09-11 00:00:00,185.0,POS,1,245270.25,-1,False,11,0,2017,9,17.0,2.2671717284030137,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,925,5699,type2,810,2017-08-06 00:00:00,360.0,POS,1,139411.81,-1,False,6,-1,2017,8,8.0,2.5563025007672873,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,4479,4816,type1,810,2016-12-03 00:00:00,299.0,POS,1,194786.12,-1,True,3,5,2016,12,5.0,2.4756711883244296,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,5847,5691,type1,810,2017-06-21 00:00:00,1070.0,POS,0,0.0,-1,False,21,2,2017,6,8.0,3.0293837776852097,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,216,5814,type4,810,2017-01-17 00:00:00,560.0,POS,1,236969.97,-1,False,17,1,2017,1,15.0,2.7481880270062002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,4916,5411,type1,810,2017-07-28 00:00:00,104.0,POS,0,0.0,-1,True,28,4,2017,7,17.0,2.0170333392987803,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,4659,5411,type1,810,2017-06-29 00:00:00,139.0,POS,1,294480.74,-1,False,29,3,2017,6,17.0,2.143014800254095,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,836,5411,type2,810,2017-07-17 00:00:00,1538.0,POS,1,404390.8,-1,False,17,0,2017,7,17.0,3.1869563354654122,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,5793,5541,type1,810,2017-03-25 00:00:00,141.55,POS,1,133.35,-1,True,25,5,2017,3,1.0,2.1509098737011216,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/10/2017,1070,5411,type2,810,2017-10-04 00:00:00,747.1,POS,1,375251.81,-1,False,4,2,2017,10,17.0,2.873378736409141,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,4725,5912,type1,810,2017-07-07 00:00:00,54.0,POS,0,0.0,-1,True,7,4,2017,7,15.0,1.7323937598229686,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,10152,5411,type1,810,2017-06-10 00:00:00,499.0,POS,1,3124.96,-1,True,10,5,2017,6,17.0,2.6981005456233897,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,7012,6011,type1,810,2016-11-11 15:36:54,10000.0,DEPOSIT,1,19089.16,1,True,11,4,2016,11,11.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01/09/2017,1882,6012,type2,810,2017-09-13 13:09:02,1060.0,C2C_OUT,1,198512.44,-1,False,13,2,2017,9,11.0,3.0253058652647704,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
01/08/2017,5474,5812,type1,810,2017-08-09 00:00:00,360.0,POS,1,171207.0,-1,False,9,2,2017,8,15.0,2.5563025007672873,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,1379,5812,type2,810,2017-09-10 00:00:00,300.0,POS,1,54329.43,-1,False,10,-1,2017,9,15.0,2.4771212547196626,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,7462,5999,type1,810,2017-02-19 00:00:00,150.0,POS,0,0.0,-1,False,19,-1,2017,2,15.0,2.1760912590556813,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,9273,6012,type1,810,2017-01-07 15:17:05,2000.0,DEPOSIT,0,0.0,1,True,7,5,2017,1,11.0,3.3010299956639813,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01/05/2017,6568,6011,type1,810,2017-05-22 00:00:00,2000.0,WD_ATM_PARTNER,0,0.0,-1,False,22,0,2017,5,11.0,3.3010299956639813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
01/06/2017,5630,4121,type1,810,2017-06-17 00:00:00,143.0,POS,0,0.0,-1,True,17,5,2017,6,18.0,2.155336037465062,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,9903,5814,type1,810,2016-12-11 00:00:00,105.0,POS,0,0.0,-1,False,11,-1,2016,12,15.0,2.0211892990699383,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,1132,5541,type2,810,2017-06-29 00:00:00,1000.0,POS,1,305514.88,-1,False,29,3,2017,6,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,10104,5813,type1,810,2017-05-16 00:00:00,520.0,POS,0,0.0,-1,False,16,1,2017,5,15.0,2.716003343634799,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,9515,5499,type1,810,2017-01-06 00:00:00,36.0,POS,1,92901.21,-1,True,6,4,2017,1,17.0,1.5563025007672873,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,2168,6011,type2,810,2017-01-19 00:00:00,68200.0,WD_ATM_PARTNER,1,91077.0,-1,False,19,3,2017,1,11.0,4.833784374656479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
01/08/2017,8129,5411,type1,810,2017-08-17 00:00:00,25.0,POS,0,0.0,-1,False,17,3,2017,8,17.0,1.3979400086720377,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,295,5411,type2,810,2017-06-13 00:00:00,911.0,POS,0,0.0,-1,False,13,1,2017,6,17.0,2.9595183769729982,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,10163,5411,type1,978,2017-07-08 00:00:00,13.55,POS,0,0.0,-1,True,8,5,2017,7,17.0,1.1319392952104246,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,4123,5300,type1,810,2016-11-17 00:00:00,3157.0,POS,1,129652.69,-1,False,17,3,2016,11,17.0,3.4992745818922173,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,9434,5983,type1,810,2016-11-18 00:00:00,1768.43,POS,0,0.0,-1,True,18,4,2016,11,15.0,3.247587873754728,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,9106,4829,type1,810,2016-11-21 14:48:21,13995.55,C2C_IN,1,999.5,1,False,21,0,2016,11,11.0,4.145989970131339,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01/01/2017,7250,5411,type1,810,2017-01-08 00:00:00,29.1,POS,1,148942.36,-1,False,8,-1,2017,1,17.0,1.4638929889859074,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,5904,5945,type1,810,2016-12-26 00:00:00,300.0,POS,0,0.0,-1,False,26,0,2016,12,15.0,2.4771212547196626,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,2579,5912,type2,810,2017-06-09 00:00:00,3340.0,POS,1,100232.13,-1,True,9,4,2017,6,15.0,3.5237464668115646,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,2223,5812,type2,810,2017-05-31 00:00:00,1960.0,POS,1,90018.87,-1,False,31,2,2017,5,15.0,3.292256071356476,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,5453,5411,type1,810,2017-09-16 00:00:00,3553.01,POS,1,243066.75,-1,True,16,5,2017,9,17.0,3.550596429819389,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,9869,5912,type1,810,2017-04-03 00:00:00,90.0,POS,0,0.0,-1,False,3,0,2017,4,15.0,1.9542425094393248,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2017,1592,5814,type2,810,2017-11-03 00:00:00,158.0,POS,1,266823.02,-1,True,3,4,2017,11,15.0,2.1986570869544226,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,8377,5411,type1,810,2016-11-22 00:00:00,507.0,POS,0,0.0,-1,False,22,1,2016,11,17.0,2.705007959333336,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,6650,5411,type1,810,2017-01-19 00:00:00,1053.83,POS,1,2446.0,-1,False,19,3,2017,1,17.0,3.0227705577298476,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,1234,6011,type2,810,2017-08-05 14:04:26,5000.0,DEPOSIT,1,141088.89,1,True,5,5,2017,8,11.0,3.6989700043360187,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
01/08/2017,1613,5921,type2,810,2017-08-05 00:00:00,152.0,POS,1,47136.52,-1,True,5,5,2017,8,15.0,2.1818435879447726,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,136,6011,type5,810,2017-03-24 17:35:03,5000.0,DEPOSIT,1,600.0,1,True,24,4,2017,3,11.0,3.6989700043360187,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
01/01/2017,7859,5814,type1,810,2017-01-10 00:00:00,430.0,POS,0,0.0,-1,False,10,1,2017,1,15.0,2.6334684555795866,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,2855,5411,type2,810,2017-08-14 00:00:00,597.0,POS,1,41193.85,-1,False,14,0,2017,8,17.0,2.775974331129369,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,2306,4829,type2,810,2017-08-11 16:38:24,4000.0,C2C_IN,1,220855.04,1,True,11,4,2017,8,11.0,3.6020599913279625,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
01/03/2017,5897,5912,type1,810,2017-03-30 00:00:00,565.9,POS,0,0.0,-1,False,30,3,2017,3,15.0,2.752739693935328,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,5366,5411,type1,810,2016-11-13 00:00:00,390.0,POS,1,551.5,-1,False,13,-1,2016,11,17.0,2.591064607026499,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,921,5411,type2,810,2017-08-27 00:00:00,1890.06,POS,1,107115.8,-1,False,27,-1,2017,8,17.0,3.276475591080815,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,376,5411,type2,810,2017-04-24 00:00:00,1394.0,POS,1,116577.04,-1,False,24,0,2017,4,17.0,3.144262773761991,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,5386,6011,type1,810,2017-06-07 11:55:27,40000.0,WD_ATM_ROS,1,578660.64,-1,False,7,2,2017,6,11.0,4.6020599913279625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/01/2017,10159,5912,type1,810,2017-01-03 00:00:00,553.2,POS,0,0.0,-1,False,3,1,2017,1,15.0,2.742882171437273,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,2853,5999,type2,810,2017-08-01 08:30:07,52.0,POS,1,239740.62,-1,False,1,1,2017,8,15.0,1.7160033436347992,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,1895,5999,type2,810,2017-04-25 10:11:09,500.0,POS,1,21366.07,-1,False,25,1,2017,4,15.0,2.6989700043360187,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,5762,5411,type1,810,2017-04-24 00:00:00,15.0,POS,1,2864.66,-1,False,24,0,2017,4,17.0,1.1760912590556813,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,6696,5499,type1,810,2017-04-22 00:00:00,867.0,POS,0,0.0,-1,True,22,5,2017,4,17.0,2.9380190974762104,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,4834,6011,type1,810,2017-06-08 05:47:57,3000.0,WD_ATM_ROS,1,117790.37,-1,False,8,3,2017,6,11.0,3.4771212547196626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/04/2017,9743,6011,type1,810,2017-04-28 12:56:06,21000.0,DEPOSIT,0,0.0,1,True,28,4,2017,4,11.0,4.3222192947339195,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01/08/2017,4480,5411,type1,810,2017-08-06 00:00:00,307.0,POS,1,194646.21,-1,False,6,-1,2017,8,17.0,2.4871383754771865,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,6177,5411,type1,810,2016-12-04 00:00:00,332.0,POS,0,0.0,-1,False,4,-1,2016,12,17.0,2.5211380837040362,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,3979,5331,type1,810,2017-06-02 00:00:00,443.0,POS,0,0.0,-1,True,2,4,2017,6,17.0,2.6464037262230695,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,4148,5411,type1,810,2017-08-03 00:00:00,58.0,POS,1,386220.14,-1,False,3,3,2017,8,17.0,1.7634279935629373,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,5572,5331,type1,810,2017-06-05 00:00:00,498.0,POS,1,84555.14,-1,False,5,0,2017,6,17.0,2.6972293427597176,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,2595,5411,type2,810,2017-02-08 00:00:00,139.0,POS,1,301769.19,-1,False,8,2,2017,2,17.0,2.143014800254095,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,5481,5621,type1,810,2017-09-23 00:00:00,1299.5,POS,1,263681.51,-1,True,23,5,2017,9,8.0,3.1137762838370313,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,5560,5912,type1,810,2017-03-28 00:00:00,4282.0,POS,1,371290.48,-1,False,28,1,2017,3,15.0,3.6316466629584196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,5850,5964,type1,810,2016-12-25 00:00:00,273.53,POS,1,156256.77,-1,False,25,-1,2016,12,12.0,2.4370049654773034,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,2473,5814,type2,810,2017-07-24 00:00:00,54.0,POS,1,154066.23,-1,False,24,0,2017,7,15.0,1.7323937598229686,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,7335,4722,type1,810,2016-12-29 00:00:00,45848.0,POS,0,0.0,-1,False,29,3,2016,12,18.0,4.661320395449693,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,9028,5812,type1,810,2016-12-22 00:00:00,81.0,POS,0,0.0,-1,False,22,3,2016,12,15.0,1.9084850188786497,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,8216,5814,type1,810,2017-02-19 00:00:00,99.0,POS,0,0.0,-1,False,19,-1,2017,2,15.0,1.99563519459755,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,696,5499,type2,810,2017-05-12 00:00:00,629.0,POS,0,0.0,-1,True,12,4,2017,5,17.0,2.798650645445269,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,1252,5499,type2,810,2017-02-21 00:00:00,154.0,POS,1,94102.9,-1,False,21,1,2017,2,17.0,2.187520720836463,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,5273,5411,type1,810,2017-07-22 00:00:00,139.0,POS,0,0.0,-1,True,22,5,2017,7,17.0,2.143014800254095,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,3642,5331,type1,810,2017-06-29 00:00:00,703.0,POS,0,0.0,-1,False,29,3,2017,6,17.0,2.846955325019824,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,3157,5533,type2,810,2017-02-11 00:00:00,5700.0,POS,1,102638.99,-1,True,11,5,2017,2,1.0,3.7558748556724915,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,3775,5411,type1,810,2017-07-26 00:00:00,11146.83,POS,1,153596.9,-1,False,26,2,2017,7,17.0,4.047151377765529,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,4432,6011,type1,810,2017-04-05 00:00:00,11300.0,WD_ATM_PARTNER,1,134645.64,-1,False,5,2,2017,4,11.0,4.05307844348342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
01/06/2017,2584,5814,type2,810,2017-06-12 00:00:00,845.0,POS,1,324127.64,-1,False,12,0,2017,6,15.0,2.926856708949692,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,3497,4829,type1,810,2017-07-19 19:41:08,20000.0,C2C_IN,1,137541.92,1,False,19,2,2017,7,11.0,4.301029995663981,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01/09/2017,2103,5921,type2,810,2017-09-17 00:00:00,194.0,POS,1,562.6,-1,False,17,-1,2017,9,15.0,2.287801729930226,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,1154,5533,type2,810,2017-05-14 00:00:00,690.0,POS,1,80543.14,-1,False,14,-1,2017,5,1.0,2.838849090737255,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,1574,5947,type2,978,2017-04-10 00:00:00,11.89,POS,1,246481.95,-1,False,10,0,2017,4,15.0,1.0751818546186915,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,6769,5699,type1,810,2017-06-15 00:00:00,3100.0,POS,1,63744.61,-1,False,15,3,2017,6,8.0,3.4913616938342726,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
